Title;Year;paperId;Abstract;Citations;Article_Age;Citation_Velocity;PageRank;Score_Citations;Score_Velocity;Score_PageRank;Score_Trend;Super_Score
Examining the integration of artificial intelligence in supply chain management from Industry 4.0 to 6.0: a systematic literature review;2025;4209d17b7c7a837c85fbd78624651f0b17c483c2;Background This study examines the integration of Artificial Intelligence (AI) in supply chain management (SCM) during the transition from Industry 4.0 to Industry 6.0. The focus is on improving operational efficiency, promoting human-centric collaboration, and advancing sustainability within supply chains. As industries progress, the need to incorporate AI technologies that improve decision-making and operational resilience while ensuring sustainable practices becomes increasingly critical. This systematic review aims to explore how AI is transforming SCM through these industrial transitions. Methods Utilising the PRISMA framework, a systematic review was conducted to gather and analyse relevant literature published between 2010 and 2023. A comprehensive search of databases including Web of Science, Scopus, IEEE Xplore, Google Scholar, and ScienceDirect was performed. The review involved rigorous screening for eligibility and thematic analysis using Atlas-ti software to identify key themes and patterns related to AI integration in SCM. Results The findings indicate that AI integration significantly improves SCM by improving demand forecasting, inventory management, and overall decision-making capabilities. Industry 5.0 focuses on human-AI collaboration, improving customisation and problem-solving. AI technologies also contribute to sustainability by optimising resource utilisation and reducing environmental impacts. However, challenges such as cybersecurity risks and workforce skill gaps need to be addressed to fully leverage AI’s potential. Conclusion Integrating AI in SCM not only improves operational efficiency and sustainability but also promotes resilience against disruptions. The insights from this review offer valuable guidance for both academics and practitioners aiming to optimise supply chain operations through AI technologies from Industry 4.0 to Industry 6.0. The study underlines the importance of a balanced approach that integrates technological developments with human-centric and sustainable practices.;81;1;81.0;0.00013598210588705505;0.03736162361623616;0.03736162361623616;0.8908340581453408;0.03736162361623616;0.6347923277866094
Evaluation of performance measures in predictive artificial intelligence models to support medical decisions: overview and guidance.;2025;3475c68ea3f9f7049202f1d964074c0ab5761021;Numerous measures have been proposed to illustrate the performance of predictive artificial intelligence (AI) models. Selecting appropriate performance measures is essential for predictive AI models intended for use in medical practice. Poorly performing models are misleading and may lead to wrong clinical decisions that can be detrimental to patients and increase financial costs. In this Viewpoint, we assess the merits of classic and contemporary performance measures when validating predictive AI models for medical practice, focusing on models that estimate probabilities for a binary outcome. We discuss 32 performance measures covering five performance domains (discrimination, calibration, overall performance, classification, and clinical utility) along with corresponding graphical assessments. The first four domains address statistical performance, whereas the fifth domain covers decision-analytical performance. We discuss two key characteristics when selecting a performance measure and explain why these characteristics are important: (1) whether the measure's expected value is optimised when calculated using the correct probabilities (ie, whether it is a proper measure) and (2) whether the measure solely reflects statistical performance or decision-analytical performance by properly accounting for misclassification costs. 17 measures showed both characteristics, 14 showed one, and one (F1 score) showed neither. All classification measures were improper for clinically relevant decision thresholds other than when the threshold was 0·5 or equal to the true prevalence. We illustrate these measures and characteristics using the ADNEX model which predicts the probability of malignancy in women with an ovarian tumour. We recommend the following measures and plots as essential to report: area under the receiver operating characteristic curve, calibration plot, a clinical utility measure such as net benefit with decision curve analysis, and a plot showing probability distributions by outcome category.;80;1;80.0;0.00013598210588705505;0.03690036900369004;0.03690036900369004;0.8908340581453408;0.03690036900369004;0.6346539514028455
Artificial intelligence in educational leadership: a comprehensive taxonomy and future directions;2025;0b37c069cdcdd6b0076a6de68a18e7e3680f2ad5;Educational institutions worldwide face mounting challenges in effectively integrating artificial intelligence (AI) technologies into their operations, largely due to the absence of comprehensive frameworks for evaluation and implementation. This systemic gap has led to fragmented adoption practices, missed opportunities for innovation, and potential risks in deployment of AI solutions. The rapid proliferation of AI technologies in higher education has created significant challenges for institutional leaders who must balance technological advancement with educational outcomes, ethical considerations, and resource constraints. This study addresses these critical challenges by developing a comprehensive taxonomy of AI applications in higher education leadership. Through a systematic literature review and inductive analysis of publications from 2017 to 2024, the research synthesizes diverse AI applications into ten distinct domains: Administrative Efficiency, Personalized Learning, Enhancing Teaching Practices, Decision-Making and Policy Formulation, Student Support Services, Organizational Leadership and Strategic Planning, Governance and Compliance, Community Engagement and Communication, Ethical AI Leadership, and Diversity, Equity, and Inclusion Initiatives. The resulting taxonomy, validated across various higher education contexts, provides educational leaders with a structured framework for understanding, evaluating, and implementing AI solutions in their institutions. This study contributes to the field by offering a common language and conceptual framework for researchers, policymakers, and practitioners, while also identifying critical areas for future research. The findings underscore the transformative potential of AI in higher education and the need for a balanced approach that leverages technological advancements while addressing ethical considerations and equity issues.;79;1;79.0;0.00013598210588705505;0.03643911439114391;0.03643911439114391;0.8908340581453408;0.03643911439114391;0.6345155750190817
Artificial intelligence and employee outcomes: Investigating the role of job insecurity and technostress in the hospitality industry.;2025;b7f1aa6d44450a839ceb87938c3b0c8566fcc5d9;Drawing on self-determination theory (SDT), this research examines how the utilization of artificial intelligence (AI) in hospitality organizations is influencing employee work and career outcomes (well-being and career success). We explore the underlying role of job insecurity in the associations of AI use with employee wellbeing and career success. We further explore the boundary condition effect of technostress in our proposed model. This study used a three-wave online survey approach to collect data from 277 workers of fast-food chain restaurants in the People's Republic of China. We used Smart PLS 4 to analyze our data. The results showed a positive relationship among AI use and employee well-being, but not with career success. Job insecurity mediates the relationship between AI use and employee outcomes. Additionally, technostress moderated the associations between AI use and employee well-being and career success. This study contributes to the theory and practice in the field of AI and hospitality industry and helps understand the nexus between increasing use of AI and employees' work and career outcomes.;79;1;79.0;0.00013598210588705505;0.03643911439114391;0.03643911439114391;0.8908340581453408;0.03643911439114391;0.6345155750190817
A Comprehensive Review of Explainable Artificial Intelligence (XAI) in Computer Vision;2025;30e906f0f1dfa06bf262bf5b39a0a7c162ef818d;Explainable Artificial Intelligence (XAI) is increasingly important in computer vision, aiming to connect complex model outputs with human understanding. This review provides a focused comparative analysis of representative XAI methods in four main categories, attribution-based, activation-based, perturbation-based, and transformer-based approaches, selected from a broader literature landscape. Attribution-based methods like Grad-CAM highlight key input regions using gradients and feature activation. Activation-based methods analyze the responses of internal neurons or feature maps to identify which parts of the input activate specific layers or units, helping to reveal hierarchical feature representations. Perturbation-based techniques, such as RISE, assess feature importance through input modifications without accessing internal model details. Transformer-based methods, which use self-attention, offer global interpretability by tracing information flow across layers. We evaluate these methods using metrics such as faithfulness, localization accuracy, efficiency, and overlap with medical annotations. We also propose a hierarchical taxonomy to classify these methods, reflecting the diversity of XAI techniques. Results show that RISE has the highest faithfulness but is computationally expensive, limiting its use in real-time scenarios. Transformer-based methods perform well in medical imaging, with high IoU scores, though interpreting attention maps requires care. These findings emphasize the need for context-aware evaluation and hybrid XAI methods balancing interpretability and efficiency. The review ends by discussing ethical and practical challenges, stressing the need for standard benchmarks and domain-specific tuning.;79;1;79.0;0.00013598210588705505;0.03643911439114391;0.03643911439114391;0.8908340581453408;0.03643911439114391;0.6345155750190817
Opportunities and Challenges for Islamic Education Teachers in Using Artificial Intelligence in Learning;2025;874d12819ab754a52155e7e99cf650b1c6b0718d;The phenomenon of using Artificial Intelligence in education has become common. Not only in terms of work, Artificial Intelligence can also be used in the world of Islamic Education. This shows that Artificial Intelligence can also help Islamic Education teachers in learning. This research aims to analysis the challenges and opportunities for Islamic Education teachers in using Artificial Intelligence in learning. The method used in the research is a qualitative method with data sources taken through interviews with forty informants consisting of Islamic Education teachers from elementary to high school level. The results of data analysis found that Artificial Intelligence is proven to provide opportunities and convenience for Islamic Education teachers in the learning process although there are also some challenges. Among the opportunities for Islamic education teachers in using Artificial Intelligence in learning are i) making it easier for teachers to access learning, ii) saving costs, iii) creating interesting and innovative learning media. However, the challenges in using Artificial Intelligence are i) unstable networks, ii) lack of teacher training in the use of artificial intelligence, iii) information obtained is less accurate, iv) lack of teacher privacy. This research can be used as a reading for Islamic religious education teachers in preparing themselves to become creative and professional teachers.;78;1;78.0;0.00013598210588705505;0.035977859778597784;0.035977859778597784;0.8908340581453408;0.035977859778597784;0.6343771986353179
Artificial intelligence for breast cancer screening in mammography (AI-STREAM): preliminary analysis of a prospective multicenter cohort study;2025;e9bfee16d153ecba30336ea7bbb6c1e8ec5b7000;Artificial intelligence (AI) improves the accuracy of mammography screening, but prospective evidence, particularly in a single-read setting, remains limited. This study compares the diagnostic accuracy of breast radiologists with and without AI-based computer-aided detection (AI-CAD) for screening mammograms in a real-world, single-read setting. A prospective multicenter cohort study is conducted within South Korea’s national breast cancer screening program for women. The primary outcomes are screen-detected breast cancer within one year, with a focus on cancer detection rates (CDRs) and recall rates (RRs) of radiologists. A total of 24,543 women are included in the final cohort, with 140 (0.57%) screen-detected breast cancers. The CDR is significantly higher by 13.8% for breast radiologists using AI-CAD (n = 140 [5.70‰]) compared to those without AI (n = 123 [5.01‰], p < 0.001), with no significant difference in RRs (p = 0.564). These preliminary results show a significant improvement in CDRs without affecting RRs in a radiologist’s standard single-reading setting (ClinicalTrials.gov: NCT05024591). Artificial intelligence (AI) could improve mammography screening accuracy, but prospective evidence is still lacking. Here, the authors show in a prospective multicentre cohort study under single-read settings that the diagnostic accuracy of breast radiologists can significantly improve with AI-based computer-aided detection.;75;1;75.0;0.00013598210588705505;0.03459409594095941;0.03459409594095941;0.8908340581453408;0.03459409594095941;0.6339620694840263
Enhancing top managers' leadership with artificial intelligence: insights from a systematic literature review;2025;006420803142784d6971c1dbda06c24cbbd728ff;In the contemporary landscape of digital transformation (DT), the wave of artificial intelligence (AI) is radically restructuring the managerial processes of organizations. As a result, the influence of top managers is emerging as a determining factor in the effectiveness of business strategies related to AI innovation. Academics have provided a large body of literature on this topic, drawing on upper echelons theory, which states that top managers' leadership influences companies' strategic decisions and performance. Leaders have revolutionized their roles and skills to exploit the full potential of AI and integrate it into the business decision-making process effectively. However, given the fragmented nature of existing studies, a systematic literature review is needed to consolidate and clarify how AI impacts top managers' leadership. This paper presents findings involving bibliometric and content analysis tools, examining 63 articles from 31 highly ranked academic journals. Three research clusters emerge: (1) AI-driven skills of top managers' leadership, (2) factors driving top managers' decision to adopt AI in organizations, and (3) the strategic use of AI. The article contributes to upper echelons theory, providing a holistic perspective on top managers' leadership in the AI era and a guidance framework for successfully integrating AI in businesses. Finally, the study offers scholars avenues for future research and provides practical insights for top managers seeking to harness AI technologies to enhance their strategic leadership in organizations.;75;1;75.0;0.00013598210588705505;0.03459409594095941;0.03459409594095941;0.8908340581453408;0.03459409594095941;0.6339620694840263
ARTIFICIAL INTELLIGENCE IN EDUCATION: CHALLENGES AND OPPORTUNITIES FOR SUSTAINABLE DEVELOPMENT;2025;697ba06bfcabbbde6292d979b87b2642115f1099;The article analyzes the role of artificial intelligence (AI) in the transformation of the educational sphere in the context of achieving the Sustainable Development Goals (SDGs). The purpose of the study is a comprehensive assessment of the potential benefits and risks of introducing AI into education in terms of their impact on sustainable development. Tasks include: identification of key AI application opportunities to improve the quality, accessibility, and inclusivity of education (SDG 4), analysis of issues related to ethics, algorithm bias, digital inequality, and the need for retraining, assessment of the impact of AI on the formation of competencies necessary for a sustainable future. The results show the significant potential of AI in personalizing learning, automating routine tasks, and providing access to knowledge, but also reveal serious risks of exacerbating social inequality (SDG 10) and ethical dilemmas. The scientific novelty lies in the systematic consideration of the relationship between the introduction of AI in education and the achievement of the SDGs, offering a balanced view of the challenges and opportunities. The practical significance lies in the formulation of recommendations for policy makers, educators, and developers on responsible and sustainability-oriented implementation of AI in educational systems.;608;1;608.0;0.0;0.28044280442804426;0.28044280442804426;0.0;0.28044280442804426;0.08413284132841327
The evolving field of digital mental health: current evidence and implementation issues for smartphone apps, generative artificial intelligence, and virtual reality;2025;7707aaae1b0bf131e851f25b3b49b1d15f91c5de;The expanding domain of digital mental health is transitioning beyond traditional telehealth to incorporate smartphone apps, virtual reality, and generative artificial intelligence, including large language models. While industry setbacks and methodological critiques have highlighted gaps in evidence and challenges in scaling these technologies, emerging solutions rooted in co‐design, rigorous evaluation, and implementation science offer promising pathways forward. This paper underscores the dual necessity of advancing the scientific foundations of digital mental health and increasing its real‐world applicability through five themes. First, we discuss recent technological advances in digital phenotyping, virtual reality, and generative artificial intelligence. Progress in this latter area, specifically designed to create new outputs such as conversations and images, holds unique potential for the mental health field. Given the spread of smartphone apps, we then evaluate the evidence supporting their utility across various mental health contexts, including well‐being, depression, anxiety, schizophrenia, eating disorders, and substance use disorders. This broad view of the field highlights the need for a new generation of more rigorous, placebo‐controlled, and real‐world studies. We subsequently explore engagement challenges that hamper all digital mental health tools, and propose solutions, including human support, digital navigators, just‐in‐time adaptive interventions, and personalized approaches. We then analyze implementation issues, emphasizing clinician engagement, service integration, and scalable delivery models. We finally consider the need to ensure that innovations work for all people and thus can bridge digital health disparities, reviewing the evidence on tailoring digital tools for historically marginalized populations and low‐ and middle‐income countries. Regarding digital mental health innovations as tools to augment and extend care, we conclude that smartphone apps, virtual reality, and large language models can positively impact mental health care if deployed correctly.;243;1;243.0;0.0;0.11208487084870848;0.11208487084870848;0.0;0.11208487084870847;0.03362546125461254
Endoscopist deskilling risk after exposure to artificial intelligence in colonoscopy: a multicentre, observational study.;2025;d9aad71effd43607c0b00d00b59a7a19a7901ad3;BACKGROUND It is not known if continuous exposure to artificial intelligence (AI) changes endoscopists' behaviour when conducting colonoscopy. We assessed how endoscopists who regularly used AI performed colonoscopy when AI was not in use.   METHODS We conducted a retrospective, observational study at four endoscopy centres in Poland taking part in the ACCEPT (Artificial Intelligence in Colonoscopy for Cancer Prevention) trial. These centres introduced AI tools for polyp detection at the end of 2021, after which colonoscopies had been randomly assigned to be conducted with or without AI assistance according to the date of examination. We evaluated the quality of colonoscopy by comparing two different phases: 3 months before and 3 months after AI implementation. We included all diagnostic colonoscopies, excluding those involving intensive anticoagulant use, pregnancy, or a history of colorectal resection or inflammatory bowel disease. The primary outcome was change in adenoma detection rate (ADR) of standard, non-AI assisted colonoscopy before and after AI exposure. Multivariable logistic regression was done to identify independent factors affecting ADR.   FINDINGS Between Sept 8, 2021, and March 9, 2022, 1443 patients underwent non-AI assisted colonoscopy before (n=795) and after (n=648) the introduction of AI (median age 61 years [IQR 45-70], 847 [58·7%] female, 596 [41·3%] male). The ADR of standard colonoscopy decreased significantly from 28·4% (226 of 795) before to 22·4% (145 of 648) after exposure to AI, corresponding with an absolute difference of -6·0% (95% CI -10·5 to -1·6, p=0·0089). In multivariable logistic regression analysis, exposure to AI (odds ratio 0·69 [95% CI 0·53-0·89]), male versus female patient sex (1·78 [1·38-2·30]), and patient age ≥60 years versus <60 years (3·60 [2·74-4·72]) were the independent factors significantly associated with ADR.   INTERPRETATION Continuous exposure to AI might reduce the ADR of standard non-AI assisted colonoscopy, suggesting a negative effect on endoscopist behaviour.   FUNDING European Commission and Japan Society for the Promotion of Science.;162;1;162.0;0.0;0.07472324723247233;0.07472324723247233;0.0;0.07472324723247233;0.022416974169741696
Artificial Intelligence Index Report 2025;2025;f74974e7f618cea3b42af08c4af37b9a8a256613;Welcome to the eighth edition of the AI Index report. The 2025 Index is our most comprehensive to date and arrives at an important moment, as AI's influence across society, the economy, and global governance continues to intensify. New in this year's report are in-depth analyses of the evolving landscape of AI hardware, novel estimates of inference costs, and new analyses of AI publication and patenting trends. We also introduce fresh data on corporate adoption of responsible AI practices, along with expanded coverage of AI's growing role in science and medicine. Since its founding in 2017 as an offshoot of the One Hundred Year Study of Artificial Intelligence, the AI Index has been committed to equipping policymakers, journalists, executives, researchers, and the public with accurate, rigorously validated, and globally sourced data. Our mission has always been to help these stakeholders make better-informed decisions about the development and deployment of AI. In a world where AI is discussed everywhere - from boardrooms to kitchen tables - this mission has never been more essential. The AI Index continues to lead in tracking and interpreting the most critical trends shaping the field - from the shifting geopolitical landscape and the rapid evolution of underlying technologies, to AI's expanding role in business, policymaking, and public life. Longitudinal tracking remains at the heart of our mission. In a domain advancing at breakneck speed, the Index provides essential context - helping us understand where AI stands today, how it got here, and where it may be headed next. Recognized globally as one of the most authoritative resources on artificial intelligence, the AI Index has been cited in major media outlets such as The New York Times, Bloomberg, and The Guardian, referenced in hundreds of academic papers, and used by policymakers and government agencies around the world.;144;1;144.0;0.0;0.06642066420664207;0.06642066420664207;0.0;0.06642066420664207;0.01992619926199262
Is it artificial intelligence or real?;2025;f64112380a9968fdf554f5c61f367fb3240ab022;Is it artificial intelligence or real?;140;1;140.0;0.0;0.06457564575645756;0.06457564575645756;0.0;0.06457564575645756;0.019372693726937267
Lower Artificial Intelligence Literacy Predicts Greater AI Receptivity;2025;8c760b150deda7b1c36e1de634201c04dfbd3f40;As artificial intelligence (AI) transforms society, understanding factors that influence AI receptivity is increasingly important. The current research investigates which types of consumers have greater AI receptivity. Contrary to expectations revealed in four surveys, cross-country data and six additional studies find that people with lower AI literacy are typically more receptive to AI. This lower literacy–greater receptivity link is not explained by differences in perceptions of AI's capability, ethicality, or feared impact on humanity. Instead, this link occurs because people with lower AI literacy are more likely to perceive AI as magical and experience feelings of awe in the face of AI's execution of tasks that seem to require uniquely human attributes. In line with this theorizing, the lower literacy–higher receptivity link is mediated by perceptions of AI as magical and is moderated among tasks not assumed to require distinctly human attributes. These findings suggest that companies may benefit from shifting their marketing efforts and product development toward consumers with lower AI literacy. In addition, efforts to demystify AI may inadvertently reduce its appeal.;137;1;137.0;0.0;0.06319188191881919;0.06319188191881919;0.0;0.06319188191881919;0.018957564575645756
Students’ engagement with ChatGPT feedback: implications for student feedback literacy in the context of generative artificial intelligence;2025;073f76d95c1919c61d27c28af8998631258ca3fa;Abstract Student feedback engagement is often reported as unsatisfactorily low, undermining the effectiveness of feedback in higher education. The emergence of Generative Artificial Intelligence (GenAI) has created new opportunities to enhance student feedback engagement through its unique affordances. However, assuming that GenAI is a panacea for feedback disengagement can be misleading, as it also presents substantial challenges. Therefore, it is essential to understand how students engage comprehensively with GenAI feedback. However, such understanding is lacking in literature. To close the research gaps, this study investigated how college students engaged with the feedback provided by ChatGPT on their International English Language Testing System writing tasks. Sixteen undergraduates voluntarily participated in unobtrusive observations and stimulated recall interviews. Their feedback engagement was classified into cognitive, metacognitive, affective and behavioural aspects. The findings reveal that participants employed more cognitive strategies than metacognitive ones, experienced minimal emotional resistance, and exhibited varying levels of trust in ChatGPT’s feedback. Additionally, the participants’ behavioural engagement appeared superficial when requesting feedback, interacting with ChatGPT and revising their writing tasks. Student feedback literacy, including prompt engineering, evaluative judgement, emotional reflexivity, ethical decision-making and meta-cognitive skills, should be cultivated to foster students’ active engagement in a GenAI context.;137;1;137.0;0.0;0.06319188191881919;0.06319188191881919;0.0;0.06319188191881919;0.018957564575645756
AI, Health, and Health Care Today and Tomorrow: The JAMA Summit Report on Artificial Intelligence.;2025;3bf9424b3484d37fb69cfc082d13132a2d79f8fc;Importance Artificial intelligence (AI) is changing health and health care on an unprecedented scale. Though the potential benefits are massive, so are the risks. The JAMA Summit on AI discussed how health and health care AI should be developed, evaluated, regulated, disseminated, and monitored.   Observations Health and health care AI is wide-ranging, including clinical tools (eg, sepsis alerts or diabetic retinopathy screening software), technologies used by individuals with health concerns (eg, mobile health apps), tools used by health care systems to improve business operations (eg, revenue cycle management or scheduling), and hybrid tools supporting both business operations (eg, documentation and billing) and clinical activities (eg, suggesting diagnoses or treatment plans). Many AI tools are already widely adopted, especially for medical imaging, mobile health, health care business operations, and hybrid functions like scribing outpatient visits. All these tools can have important health effects (good or bad), but these effects are often not quantified because evaluations are extremely challenging or not required, in part because many are outside the US Food and Drug Administration's regulatory oversight. A major challenge in evaluation is that a tool's effects are highly dependent on the human-computer interface, user training, and setting in which the tool is used. Numerous efforts lay out standards for the responsible use of AI, but most focus on monitoring for safety (eg, detection of model hallucinations) or institutional compliance with various process measures, and do not address effectiveness (ie, demonstration of improved outcomes). Ensuring AI is deployed equitably and in a manner that improves health outcomes or, if improving efficiency of health care delivery, does so safely, requires progress in 4 areas. First, multistakeholder engagement throughout the total product life cycle is needed. This effort would include greater partnership of end users with developers in initial tool creation and greater partnership of developers, regulators, and health care systems in the evaluation of tools as they are deployed. Second, measurement tools for evaluation and monitoring should be developed and disseminated. Beyond proposed monitoring and certification initiatives, this will require new methods and expertise to allow health care systems to conduct or participate in rapid, efficient, and robust evaluations of effectiveness. The third priority is creation of a nationally representative data infrastructure and learning environment to support the generation of generalizable knowledge about health effects of AI tools across different settings. Fourth, an incentive structure should be promoted, using market forces and policy levers, to drive these changes.   Conclusions and Relevance AI will disrupt every part of health and health care delivery in the coming years. Given the many long-standing problems in health care, this disruption represents an incredible opportunity. However, the odds that this disruption will improve health for all will depend heavily on the creation of an ecosystem capable of rapid, efficient, robust, and generalizable knowledge about the consequences of these tools on health.;119;1;119.0;0.0;0.05488929889298893;0.05488929889298893;0.0;0.05488929889298893;0.016466789667896678
Educational Strategies for Clinical Supervision of Artificial Intelligence Use.;2025;63fdf6f4f7a5478630224058556533b319f6971a;The emergence of artificial intelligence (AI), particularly large language models (LLMs), has the potential to fundamentally change medical practice. Gains in efficiency, however, come with the risk of reduced independent critical thinking when AI is used improperly, a tradeoff that extends to medical training. Overreliance on AI may lead to loss of previously acquired knowledge (“de-skilling”), failure to develop skills (“never-skilling”), and reinforcement of incorrect practices (“mis-skilling”). Many of these deficiencies stem from the limited transparency of LLM reasoning. Critical thinking remains essential for adaptability when facing uncertainty and bias, and the rapid integration of AI places this skill at the forefront of medical education. This review proposes a structured framework for educators and learners to develop critical thinking while engaging with AI in medical contexts.  The use of AI in learning environments poses several risks. Because AI adoption is recent, both educators and learners are vulnerable to these challenges, emphasizing the need for community-based learning in which roles are adaptive and knowledge is shared. De-skilling and never-skilling can occur when AI is overly relied upon, resulting in off-loading of clinical reasoning that limits skill development and reinforcement. Studies have found associations between greater AI use and reduced critical thinking, particularly among younger participants. These findings are supported by a randomized clinical trial showing that performance on complex analytical tasks was hindered by AI use. In another study, clinicians exposed to biased AI-generated diagnostic predictions were more likely to incorporate these biases into their assessments, demonstrating the risk of mis-skilling. This effect correlates with baseline human performance: clinicians with lower baseline performance were further disadvantaged by AI, whereas those who outperformed AI achieved improved results when AI was appropriately integrated.  To combat these risks, the authors propose a framework for educators to identify and navigate clinical encounters involving AI as opportunities for teaching. When an educator observes a learner interacting with an AI tool, the DEFT-AI framework (diagnosis, evidence, feedback, and teaching) is proposed to guide Socratic discussion. The process begins with diagnosis, discussion, and discourse, during which the learner explains both their clinical reasoning and how and why they engaged with AI. In the evidence phase, the learner provides supporting and opposing evidence for the clinical assessment and evaluates the strengths and limitations of AI in context. During the feedback phase, the educator encourages self-reflection on gaps in their clinical reasoning and AI literacy. The teaching stage builds on this reflection, with targeted instruction and recommendations that generally encourage continued AI engagement, though with variation in use and supervision.  The authors further characterize AI engagement using the centaur-cyborg model. In centaur behavior, users strategically divide tasks between themselves and AI, reserving higher-risk decisions for human oversight. In cyborg behavior, humans and AI collaborate more tightly through iterative drafting and refinement, which can be effective for discrete, low-risk tasks but carries greater risk of overreliance. Educators are encouraged to help learners move flexibly between these modes through cognitive pauses and critical evaluation of AI use. Clinical guidelines, published literature, and expert consultation should be applied to assess AI output, and prompts should be specific, context-aware, and unbiased. Providing examples and requesting clear explanations of AI reasoning can further support critical adjudication.  Overall, the authors support educational practices that integrate with AI rather than disavow it. Verification and critical evaluation of AI output are central to effective AI education and, when applied using the DEFT-AI method, can bolster both clinical reasoning and AI literacy.  (Abstracted from N Engl J Med. 2025,393(8). doi:10.1056/NEJMra2503232);109;1;109.0;0.0;0.050276752767527674;0.050276752767527674;0.0;0.05027675276752767;0.0150830258302583
Artificial Intelligence in Cybersecurity;2025;c869845f911e0b66fa18df137fcabaffc4f64c76;Artificial Intelligence (AI) is radically reshaping cybersecurity by enabling data-driven threat analysis and response capabilities that far surpass traditional, signature-based methods. Machine learning and deep learning techniques now allow systems to sift through massive security logs and network data automatically, detecting attacks in real time and at scale. This review surveys how AI methods are integrated across security tools – from automated intrusion detection and malware analysis to advanced threat intelligence platforms. We highlight recent advances (such as deep neural networks for pattern recognition, reinforcement learning for adaptive defenses, and explainable AI for transparent alerts) and summarize how AI models are evaluated (accuracy, false-positive rate, detection latency, etc.). We also discuss representative deployments of AI in practice, compare recent research developments, and address current challenges (including adversarial attacks on models, data bias, and interpretability issues). Finally, we outline promising directions like federated learning for collaborative defense and robust AI governance. In conclusion, AI offers a transformative toolkit for proactive security, but realizing its full potential requires ongoing innovation and careful oversight.;102;1;102.0;0.0;0.0470479704797048;0.0470479704797048;0.0;0.0470479704797048;0.014114391143911439
Explainable Artificial Intelligence for Fault Diagnosis of Industrial Processes;2025;a40da7d01284b00bb28136984cfb250b1b089d67;Process monitoring is important for ensuring operational reliability and preventing occupational accidents. In recent years, data-driven methods such as machine learning and deep learning have been preferred for fault detection and diagnosis. In particular, unsupervised learning algorithms, such as auto-encoders, exhibit good detection performance, even for unlabeled data from complex processes. However, decisions generated from deep-neural-network-based models are difficult to interpret and cannot provide explanatory insight to users. We address this issue by proposing a new fault diagnosis method using explainable artificial intelligence to break the traditional tradeoff between the accuracy and interpretability of deep learning model. First, an adversarial auto-encoder model for fault detection is built and then interpreted through the integration of Shapley additive explanations (SHAP) with a combined monitoring index. Using SHAP values, a diagnosis is conducted by allocating credit for detected faults, deviations from a normal state, among its input variables. The proposed diagnosis method can consider not only reconstruction space but also latent space, unlike conventional methods, which evaluate only reconstruction error. The proposed method was applied to two chemical process systems and compared with conventional diagnosis methods. The results highlight that the proposed method achieves the exact fault diagnosis for single and multiple faults and, also, distinguishes the global pattern of various fault types.;83;1;83.0;0.0;0.038284132841328415;0.038284132841328415;0.0;0.038284132841328415;0.011485239852398525
Conscious artificial intelligence and biological naturalism.;2025;327fea326630c5a331d5fee1701f788fb50168e4;As artificial intelligence (AI) continues to advance, it is natural to ask whether AI systems can be not only intelligent, but also conscious. I consider why people might think AI could develop consciousness, identifying some biases that lead us astray. I ask what it would take for conscious AI to be a realistic prospect, challenging the assumption that computation provides a sufficient basis for consciousness. I'll instead make the case that consciousness depends on our nature as living organisms - a form of biological naturalism. I lay out a range of scenarios for conscious AI, concluding that real artificial consciousness is unlikely along current trajectories, but becomes more plausible as AI becomes more brain-like and/or life-like. I finish by exploring ethical considerations arising from AI that either is, or convincingly appears to be, conscious. If we sell our minds too cheaply to our machine creations, we not only overestimate them - we underestimate ourselves.;79;1;79.0;0.0;0.03643911439114391;0.03643911439114391;0.0;0.03643911439114391;0.010931734317343173
